pid,fum,frcv,fry,forc
127402,CG-0400,CG-0400,0,ML-1800
127493,AS-3400,AS-3400,0,
127499,VS-0300,DS-2900,0,CI-0400
127509,BJ-1400,MP-1300,0,JP-2500
127534,JG-0600,JG-0600,0,
127550,JG-0600,DB-4200,0,SR-0600
127558,JG-0600,MW-3000,0,AS-1200
127589,MP-1300,CO-0500,0,JP-2500
127645,TB-2900,SR-1100,0,KC-0500
127675,RH-2600,AD-1500,0,EB-0400
127676,JR-2000,JR-2000,0,TW-2200
127679,JS-3200,AW-1000,0,TJ-1700
127683,RG-0200,RG-0200,0,
127850,DM-2200,SR-0600,6,SR-0600
127863,DM-2200,EW-1800,0,RB-0700
128092,TT-1700,MG-1200,0,
128113,RG-0200,MC-2200,0,WS-0100
128235,PR-0100,JF-1200,0,JA-0100
128288,TT-0600,DB-2600,0,
128354,DB-2600,WM-0500,0,
128441,SS-2100,SS-2100,0,
128458,BM-1900,AW-0300,0,
128508,AW-0300,KH-0400,0,EW-0600
128542,JD-1400,DF-1400,0,
128576,JD-1400,TS-3200,0,TB-2200
128646,JK-1500,MS-0500,0,RH-1300
128656,BB-1700,JS-7600,0,KH-1600
128720,JK-1500,RH-1300,0,TP-2300
128750,MP-1500,,0,DM-1500
128777,EJ-0200,,0,RG-2000
128802,DN-1400,DN-1400,0,
128873,WG-0700,DN-1400,0,WH-0200
128934,QC-0100,JG-0500,0,
128971,QC-0100,MS-4800,0,PK-0200
128984,DJ-1800,DJ-1800,0,RW-3100
129160,AB-2000,DC-4800,0,
129177,JB-3800,JH-0300,0,JD-1775
129196,JB-3800,JB-3800,0,
129254,AG-1600,CC-1800,0,GB-0500
129259,DC-4400,KG-0400,0,AK-0100
129371,DC-4400,CH-4800,0,KG-0400
129509,TG-1600,MW-1500,0,JW-5000
129602,RW-2600,CC-2400,0,MC-2100
129723,TB-0400,JB-8500,0,PT-0600
129724,KW-0500,OP-0100,0,MS-5300
129728,IH-0100,AW-1300,0,JB-8500
129741,KW-0500,KH-2200,0,WJ-0600
129755,KW-0500,KH-2200,0,MB-0700
129768,KW-0500,KW-0600,0,LL-0600
129770,KC-2000,GW-1700,0,LL-1000
129773,KW-0500,MF-0300,0,SW-1500
129813,OS-1000,BM-3300,0,
129824,KC-2000,KC-2000,0,
129863,KW-0500,KW-0500,0,
129943,KB-1300,KB-1300,0,
129961,TM-0200,TM-0200,0,
129982,JL-1400,JG-1300,0,KB-0900
130015,CT-0100,CT-0100,0,
130025,VH-0200,KG-0900,0,MD-0900
130047,KB-1300,KB-1300,0,CH-0100
130062,JG-0600,JG-0600,0,WH-0800
130107,BW-0100,JW-4600,0,JW-4600
130181,KS-2300,CA-0300,1,MR-2400
130190,KS-2300,KS-2300,0,
130203,AB-3600,TJ-0400,0,
130215,JW-4600,PM-0100,0,CT-1500
130259,BE-0600,BE-0600,0,JA-0700
130286,ML-1700,AC-1800,0,KL-1500
130329,MH-1600,SA-0600,0,
130345,AB-2900,AS-1000,4,
130382,AB-2900,CB-3300,0,CO-0500
130424,SM-2400,DS-5000,0,RC-1700
130485,DG-1000,BO-0300,0,FW-1100
130592,DM-2200,JR-3400,0,SR-0600
130722,DS-3500,NW-0300,0,CD-0400
130724,BJ-1800,MT-1900,31,KH-0300
130764,JM-2900,RG-1200,55,
130792,JM-2900,JM-2900,0,CO-0500
130835,JM-2900,JM-2900,0,
130929,PR-0100,EJ-0400,0,MS-4800
130935,RR-1300,RR-1300,0,SR-0900
130936,PR-0100,PK-0200,0,SR-0900
131088,WG-0700,RL-0600,0,WD-0500
131102,LB-1000,CW-2400,0,
131115,JF-0200,KH-2100,0,
131157,KB-1300,JO-0500,0,KL-0100
131166,KB-1300,OR-0200,0,MW-3500
131181,CR-0600,GW-0300,0,
131255,ND-0100,,0,CH-1800
131274,MW-1900,BW-0200,0,
131408,JH-1700,JH-1700,0,
131412,SM-2500,EK-0600,0,
131509,PM-0200,PM-0200,0,
131511,JS-0600,PM-0200,0,
131535,SM-2400,MR-0400,0,RM-1400
131547,SM-2400,JH-2400,0,CB-2800
131597,AB-3550,AB-3550,0,
131690,TT-0600,DB-2600,0,
131860,VH-0200,JW-6300,0,JW-6300
132159,JF-1400,CM-1800,0,SE-0400
132436,LP-0300,KW-0200,0,
132437,DM-2200,RC-1900,1,TW-0900
132454,BW-1000,BJ-1300,0,
132480,DS-3500,WM-0500,0,RP-0800
132531,DM-2200,DM-2200,0,WM-0500
132561,DM-2200,AP-1600,6,MC-1200
132684,SB-0700,ML-1200,0,ZM-0300
132748,AH-1450,DC-0600,0,
132795,MB-4800,JU-0100,0,JP-2500
132803,JW-4600,,0,
132813,MB-4800,JE-0600,0,JP-2500
132900,RC-1400,AB-0800,0,
133010,JD-1400,,0,SR-0600
133093,MP-1300,MA-0600,0,MR-2300
133132,DC-4400,BK-1000,0,PD-0100
133141,DC-4400,DC-4400,0,AB-3300
133145,KS-2300,KS-2300,0,
133244,DC-4400,DC-4400,0,
133247,AM-1800,AM-1800,0,
133271,KC-2000,CB-1800,0,EE-0200
133290,TB-0400,DN-0800,0,GE-0200
133353,QC-0100,QC-0100,0,
133380,TG-1100,,0,RB-3400
133453,QC-0100,FA-0100,0,KH-2200
133472,AG-1600,AG-1600,0,
133485,AG-1600,RT-1000,0,BT-0100
133523,ES-1000,JH-4500,0,MM-2700
133707,TJ-2700,SR-0900,37,GM-0400
133724,BK-1100,JH-5600,0,DB-0800
133797,JG-1300,JP-3600,0,
133894,AR-0200,KK-0100,0,
134055,GF-0400,GF-0400,0,
134060,JH-1700,JH-1700,0,
134082,SB-1900,DR-0300,0,MN-0200
134122,TG-1600,TR-0300,0,
134190,TH-2000,DM-1000,0,JW-6300
134221,SM-0100,SH-0300,7,SB-0200
134357,FT-0100,IB-0100,0,MD-0800
134387,MB-4500,,0,
134474,TB-2300,LC-0400,0,SC-1600
134486,TB-2300,TB-2300,0,
134513,TB-2300,JR-1000,16,CM-1800
134539,AB-1100,,0,TB-3400
134612,JL-1400,AR-0800,0,AD-1200
134704,DF-1200,DF-1200,0,
134778,AD-0400,AB-0800,0,DC-0600
134781,JG-0600,SG-1000,0,CB-4300
134894,KH-2100,KH-2100,0,
134911,AH-1450,OH-0500,0,
134956,MH-1600,MH-2900,0,LL-1000
134997,DG-3000,,0,JD-0100
135003,MB-4800,LG-0500,0,
135082,JM-2200,TB-0800,0,KC-2500
135083,MW-2500,TC-0100,0,
135131,SM-2400,KS-1600,0,
135136,DS-3600,SR-1100,3,PS-0400
135198,AB-2900,JF-2400,0,KB-2400
135283,TB-0400,TB-0400,0,LA-0600
135337,KC-2000,TB-0400,0,LA-0600
135438,RW-2600,TS-2900,29,AW-1800
135615,RC-3100,CG-0400,0,
135624,MA-1000,MA-1000,0,DG-1000
135710,QG-0300,CC-4400,0,
135777,TG-1600,JD-3200,0,ER-0100
135861,ER-0100,MB-2600,0,
135896,CB-4800,JW-1800,0,AW-1800
135935,BS-1700,RH-2900,27,ML-1600
135961,DB-2600,TT-0600,0,SB-1700
136019,DM-3000,DM-3000,0,MS-1700
136099,MM-5500,MM-5500,0,CH-0500
136106,TM-1500,WD-0300,0,
136115,JD-1400,JD-1400,0,
136155,DF-1400,KM-0500,4,KM-0500
136212,WG-0700,JF-0200,0,JB-7900
136240,TC-2600,TC-2600,0,
136373,JP-3200,JP-3200,0,
136415,JP-3200,JW-7000,7,
136438,AH-0200,JB-0400,0,MP-1700
136470,QG-0300,JP-3200,0,DW-2800
136546,DA-0800,,0,MM-2400
136560,SM-0100,LB-0200,0,
136586,DD-0400,MP-1000,0,TS-1800
136594,FT-0100,JF-2700,0,JF-2700
136595,DC-0700,SM-0100,0,
136648,DC-0700,CP-1700,0,JH-3400
136664,BL-0600,MS-4700,0,EB-1700
136724,JG-0600,SG-1000,0,LJ-1200
136870,SM-3600,AS-1200,0,EO-0100
136903,CM-0600,DW-4600,0,RW-3100
136952,SM-3600,SM-3600,0,
137020,AD-1500,JC-2500,0,
137308,TM-0200,KS-0900,0,
137356,LG-0500,AT-0800,0,DJ-0300
137397,DJ-0300,DW-4200,0,AH-1450
137438,JB-3800,BY-0300,21,LL-1000
137472,DG-3000,DG-3000,0,
137477,AB-2000,TF-0500,0,PT-0600
137559,KF-0200,MB-3200,5,CB-0100
137578,TC-0300,RG-0400,0,TP-1900
137688,BP-1400,BP-1400,0,
137732,AB-2900,MW-0800,0,MW-0800
137758,JN-0700,JN-0700,0,DM-0700
137766,AB-2900,DF-1900,19,
137782,BH-2100,JM-6800,0,
137785,EC-0400,EC-0400,0,CB-1500
137998,TD-2200,DJ-1800,0,KM-2400
138008,GF-0400,GF-0400,0,
138073,DJ-1800,TM-1500,0,KM-2400
138108,WD-0700,CC-1800,0,KI-0100
138124,WD-0700,WD-0700,0,
138169,TH-1400,EM-1800,0,DC-2200
138175,BB-1700,BB-1700,0,
138181,BB-1700,KT-0250,0,RE-0300
138206,PW-0400,,0,
138215,TT-0600,DB-2600,0,
138238,DB-2600,TH-1400,0,
138251,JK-1500,JK-1500,0,LM-1300
138331,MM-5500,MM-5500,0,AA-1200
138373,SD-0400,DR-2700,0,VG-0200
138423,RS-1400,RS-1400,0,
138444,AB-2900,,0,
138529,DC-1900,CW-3700,3,EB-0400
138593,KS-2300,SP-1800,0,
138780,TH-0400,TH-0400,0,RD-0600
138801,SA-0600,MA-0900,0,CH-4800
138950,LT-0600,LN-0200,0,DD-0100
139002,BL-0600,JF-1800,0,
139018,BL-0600,BM-1900,0,RJ-1000
139026,AG-0500,MP-1000,0,TB-2200
139052,DB-3100,RM-3800,0,
139138,DO-0200,GS-1300,0,GS-1300
139223,DO-0200,DS-3200,0,GS-1300
139228,CP-2100,RD-1800,0,RS-1300
139249,CP-2100,CP-2100,0,SF-0800
139265,PH-0600,LW-0200,0,KH-1600
139277,JS-0900,JS-0900,0,
139356,TB-2300,JA-1900,0,JK-0300
139444,JH-2400,SM-2400,0,
139453,EK-0600,RH-2600,0,
139497,BM-3300,BM-3300,0,
139506,JF-1400,CG-2900,0,MS-5300
139524,IH-0100,TB-3700,0,TB-3700
139527,RW-2600,,0,OS-1000
139586,JF-1400,JF-1400,0,
139695,DM-2200,DS-3500,0,
139821,JN-1200,JG-0600,0,
139833,KB-0300,KB-0300,0,RP-1600
139905,JG-0600,GH-0900,0,
139976,TM-0200,CB-4300,0,CB-4300
139992,DN-1400,CK-1100,0,
140044,JF-0200,WG-0700,0,
140046,AR-0200,CI-0500,0,
140093,DK-1100,DK-1100,0,
140140,MD-0800,KM-0900,57,JW-0100
140194,JM-6800,JM-6800,0,
140385,JB-3800,JB-3800,0,MD-0900
140403,JH-4500,,0,EH-0200
140465,WG-0700,AD-1500,7,CW-3700
140521,RG-0200,BB-0200,0,CB-4300
140693,ZS-0100,RW-2300,0,QM-0200
140756,DM-2200,DM-2200,0,DS-4200
140773,DM-2200,LG-0300,0,DC-2400
140806,AR-0200,HW-0100,0,
140807,TM-0200,VH-0200,0,
140868,CP-2100,ML-2300,4,CK-1100
140879,SB-0700,SS-1200,0,KV-0700
140896,JB-3400,BB-2000,3,NF-0200
141117,AG-1600,MM-1100,0,JW-6300
141136,RW-2700,DM-3500,0,GF-0200
141189,JD-1400,JD-1400,0,DF-1900
141214,RW-2700,DG-2400,0,RM-0500
141233,SD-0400,WH-0200,0,IB-0100
141272,RS-1400,BA-0400,0,DS-4800
141288,FT-0100,SM-0200,0,SK-0500
141296,ME-0300,ME-0300,0,
141301,FT-0100,FT-0100,0,JT-0900
141354,BL-0600,BL-0600,0,JT-0900
141385,RW-2600,AA-2000,0,HD-0400
141386,BL-0600,JT-0900,0,AO-0300
141411,OA-0300,RM-3100,0,JH-3400
141421,BM-1900,BL-0600,0,
141460,TB-0400,MC-1200,38,TP-1900
141462,BM-3300,BM-3300,0,
141490,BM-3300,BM-3300,0,
141651,MB-2800,,0,CG-1800
141653,KS-2300,KS-2300,0,
141668,DM-0700,DM-0700,0,
141676,AT-0500,DW-2500,0,TJ-2500
141682,DS-3600,DS-3600,0,BG-1500
141697,KS-2300,WW-0300,0,CG-1800
141709,KS-2300,MW-2500,2,FT-0200
141744,DS-3600,,0,AM-1800
141781,MB-1000,MB-1000,0,
141830,TT-0600,BT-0600,0,
141918,DB-2600,MW-0600,0,JF-1200
141971,SM-2400,CC-2400,0,
142014,JS-0900,JS-0900,0,
142097,PR-0100,SR-0600,0,SR-0600
142103,RG-0400,,0,RB-0700
142124,MP-1300,KD-1000,0,JA-2300
142136,MP-1300,BJ-1400,0,RU-0100
142360,RH-0500,RH-0500,0,
142395,GH-0900,KH-0300,0,CB-3300
142454,AC-2700,AW-1300,3,AW-1300
142489,DL-1900,KB-2100,0,BS-1500
142526,DG-3000,,0,TJ-1100
142530,TM-1100,AH-1450,0,KT-1000
142649,JH-5200,DM-0700,0,TM-1100
142702,TB-1900,MS-4800,3,MS-4800
142743,SG-0400,BS-1700,0,LA-0600
142759,PR-0100,LM-1300,2,
142764,PR-0100,LC-0800,0,
142831,DB-2600,LA-0600,0,
142873,BH-1500,RW-1400,0,
142915,JD-1400,RS-1900,0,
142961,RH-2600,DB-1700,0,RH-3100
142992,JD-1400,JA-2700,0,JP-0600
143008,SM-2400,FM-0400,0,JP-2000
143013,DF-1400,KB-2400,32,JK-0300
143069,KB-1300,BS-2000,0,
143076,KB-1300,CP-2200,0,CP-2200
143105,KB-1300,KB-1300,0,
143117,TH-1100,,0,AR-1600
143161,MS-0500,BB-1700,0,CW-2400
143222,DB-3800,LT-0600,0,
143327,WG-0700,SH-0600,0,KL-0500
143343,TD-2500,JW-2500,0,BG-0200
143402,TH-0400,DB-2800,67,CH-1800
143404,AC-1100,BJ-0700,0,
143461,ZS-0100,ZS-0100,0,
143520,MM-2800,KC-1700,0,DN-0800
143590,VT-0200,SM-3600,0,
143715,CR-1500,TB-3700,0,
143725,CC-1300,RH-1100,16,TB-3400
143742,TB-2300,JW-4300,0,
143751,KF-0200,LC-0600,0,BM-0200
143807,JM-3500,,0,RP-0800
143862,TB-2300,TB-2300,0,JT-0900
143917,SB-0700,,0,CC-1800
143918,CC-1500,LJ-1200,0,RS-2100
143936,JA-3000,RS-2100,0,
143946,MW-2900,JK-1600,0,KH-1600
144030,CB-4800,SW-1500,2,MB-0700
144033,KC-2000,IH-0100,0,
144093,JS-2700,BW-1500,0,NW-0200
144104,DM-2200,JR-3400,0,MS-5300
144105,BM-3300,BM-3300,0,
144161,KC-2000,CS-1800,0,MS-1700
144167,DM-2200,JW-1800,0,MB-0700
144228,AS-3400,TY-0200,0,DC-0600
144230,BJ-1400,JW-0100,0,AC-0700
144297,TJ-2700,JW-5500,13,JW-5500
144303,JG-0600,RB-0700,0,
144355,CC-1400,AP-0800,0,
144438,RM-3400,CW-3900,0,
144469,KR-1100,BG-1500,2,CT-1500
144521,AH-1000,TP-1700,0,
144544,ND-0100,RC-1400,0,BF-0500
144570,AG-1600,JB-8500,0,PT-0600
144611,AH-1450,AH-1450,0,DS-1600
144634,SM-1400,,0,DS-1600
144653,DW-4200,MB-4800,0,
144743,RG-0200,LK-0300,0,SB-0200
144805,PB-0800,MB-2600,0,
144944,JW-1200,,0,AW-1500
144945,KB-0300,CP-0100,0,RM-3000
144963,JG-0600,KH-0700,0,
145048,DK-0200,CC-0600,0,PB-0600
145075,JL-1400,JL-1400,0,DS-3200
145145,DK-0200,DC-0800,0,TS-3500
145366,DJ-0100,BS-2000,0,BS-2000
145498,BE-0600,JT-2700,2,KH-0500
145535,BP-1400,BP-0800,0,
145564,DD-0400,RB-3000,8,MR-0400
145654,ME-0300,LT-0500,0,
145725,LT-0500,LT-0500,0,
145738,BL-0600,RS-1900,43,JK-0300
145828,BM-3300,,0,CS-3600
145917,DC-4400,DC-4400,0,DJ-2600
145981,TB-3300,,0,MJ-0300
146059,BJ-1300,BJ-1300,0,
146072,KH-2100,JW-2500,0,MV-0400
146092,MF-1500,KH-2100,0,
146109,TB-3300,TB-3300,0,
146168,AB-2900,DM-3500,0,
146234,SS-2100,SS-2100,0,
146295,DM-0700,KJ-0400,0,JP-2000
146368,SM-3600,IR-0200,0,CE-0500
146382,CB-4800,SC-1600,0,SG-0300
146468,JB-3400,RT-0700,0,GW-1700
146533,IT-0100,LF-0500,0,BY-0300
146651,BJ-1400,KD-1000,0,GE-0200
146693,BJ-1400,BJ-1400,0,EO-0100
146715,QC-0100,TH-0400,0,EW-1800
146728,TG-1100,,0,RB-0700
146756,AC-1100,SQ-0100,0,RB-0700
146815,JR-1200,DM-1000,10,MM-1100
146893,DB-2600,DB-2600,0,
146904,DB-2600,JB-7200,7,EW-0300
147045,RW-2600,QJ-0100,2,DE-0400
147061,DB-3800,DM-1900,0,RB-4700
147105,JK-1500,ES-1300,0,RH-2200
147108,MS-1400,TW-2500,-1,AR-1600
147150,KW-0800,,0,
147192,JK-1500,,0,RT-1000
147242,AR-1700,SM-3200,0,
147469,BL-0600,VM-0100,0,TS-3500
147511,KB-1300,AA-2000,15,
147524,BL-0600,AW-0800,0,AW-0800
147536,BL-0600,TK-0700,0,PB-0600
147553,KB-1700,KB-1700,0,RL-0600
147619,CC-1400,CC-1400,0,RJ-1000
147623,EP-0100,EP-0100,0,AM-1800
147673,DT-0500,DT-0500,0,JW-5000
147720,TH-0400,LA-0600,-7,MB-3200
147787,TH-0400,JT-3400,0,DR-3600
147845,PJ-0300,PJ-0300,0,DW-4600
147890,MT-2100,BR-0600,0,
147894,JH-1700,SB-1900,0,
147902,JR-2000,BG-1600,38,DE-1200
147998,RS-3500,NA-0200,0,
148006,OG-0300,OG-0300,0,
148163,SS-2100,SS-2100,0,
148210,BG-1900,BS-1200,0,DF-1900
148304,MH-1200,TB-3700,10,AF-1400
148319,BG-1900,RB-3000,0,DF-1900
148360,CM-0600,BS-1800,-3,BS-1800
148393,CP-0900,LL-0600,0,OS-1000
148437,CP-0900,BS-2600,0,BS-1800
148503,SM-3600,SM-3600,0,
148607,MB-4800,DS-2900,7,BY-0400
148659,GH-0900,BY-0300,0,BF-0500
148678,MM-5300,,0,CS-1100
148691,BE-0600,,0,
148904,MP-1300,DR-2700,3,JB-2900
148939,BJ-1400,RK-0600,0,WW-0300
148980,TW-0500,SG-0700,0,DH-1300
149004,MP-1300,FT-0200,0,RK-0600
149171,TB-2300,KK-0400,0,
149324,LP-0300,,0,
149387,JD-1400,RS-1400,0,
149475,JD-1400,TS-3200,0,SR-0600
149482,BJ-1400,BJ-1400,0,KJ-0400
149634,JJ-2900,JJ-2900,0,
149705,DB-2600,LG-0300,0,EO-0100
149783,DB-2600,DN-0800,0,GE-0200
149829,TH-1400,MC-0200,0,LG-0300
149926,JH-1700,EB-0900,0,AB-3300
149998,DD-0100,JS-0600,0,RD-0800
150104,DM-0100,TW-0400,0,
150185,JJ-0200,RS-1300,0,VH-0400
150219,WB-0300,ML-0800,0,
150283,DH-0600,KL-0100,8,AD-0300
150310,AD-0400,DS-0300,0,GS-1300
150355,TB-0400,KB-2100,0,KN-0200
150410,KC-2000,TB-0400,0,PK-0200
150427,TM-1100,,0,TC-0600
150453,TB-0400,BS-1500,0,KC-0300
150462,BM-3300,BM-3300,0,
150519,KM-0700,CP-0900,0,
150522,PB-0800,PB-0800,0,
150579,TW-1600,MJ-2200,0,AB-1000
150581,CP-0900,CP-0900,0,
150642,KM-0700,CP-0900,0,
150722,JB-3400,RM-3000,0,LF-0100
150743,JB-3800,KV-0700,0,DT-1900
150765,JB-3800,JB-3800,0,
150901,NR-0400,NR-0400,0,
150914,MB-2000,ZM-0300,0,JW-5000
150942,DF-1300,DB-3100,0,
150954,DF-1300,DF-1300,0,
151042,BG-1900,AH-2300,0,JK-0300
151060,BG-1900,AH-2300,12,RS-1900
151080,SM-2400,EG-0200,0,
151141,MM-5300,DT-0400,0,
151184,SA-0600,SA-0600,0,
151189,DR-2100,RT-0500,0,LC-0800
151322,DG-3000,GS-0300,0,
151334,JL-1400,BY-0300,0,TP-1700
151370,KB-1300,AA-1500,45,AA-1500
151400,CR-0600,CR-0600,0,
151403,DG-3000,CW-2400,0,CT-0100
151452,JL-1400,BY-0300,0,PT-0600
151475,CR-0600,BY-0300,0,TJ-0500
151483,BF-0100,MF-0600,0,
151499,AG-1600,ML-1600,0,MS-1700
151509,AG-1600,CC-2700,0,BW-1500
151525,BF-0100,MT-0200,0,
151578,ND-0100,RF-0300,0,ML-1600
151636,BF-0100,DW-0400,0,
151639,TH-1400,TT-0600,0,JS-1900
151644,DC-0700,DC-0700,0,
151667,DC-0700,,0,JP-3800
151782,DB-2600,SO-0500,-1,JS-1900
151794,SD-0400,IO-0100,0,JA-2300
151798,RC-0800,SB-2000,0,BB-3600
151832,SS-2100,SS-2100,0,
151852,MS-0700,MS-0700,0,
151912,MM-5500,CB-0100,1,MB-3200
151913,PR-0100,TC-0300,0,
151983,CC-2300,CC-2300,0,KT-0800
152012,CC-1400,CC-1400,0,
152017,SN-0100,JO-0200,0,AM-1800
152247,DH-0600,DH-0600,0,
152356,JB-3800,JB-3800,0,MW-3500
152406,MS-1400,GW-0300,0,CB-4300
152421,KH-2100,KH-2100,0,
152448,DF-1300,AW-1600,0,
152453,DF-1300,TP-2300,0,
152512,JP-3200,ZM-0300,0,BL-0500
152568,DF-1300,RH-1300,0,RH-1300
152588,DK-0200,DK-0200,0,
152926,JL-1400,ZT-0100,0,
153021,MW-2500,,0,
153032,ML-1700,VG-0200,0,
153071,AR-1700,GM-0400,0,RK-0600
153096,DM-0700,EJ-0700,4,BS-1500
153106,DM-0700,MS-4800,0,JB-4100
153128,NB-0800,RW-4100,0,PB-0800
153133,JF-0400,KW-1400,0,BW-2200
153149,ZC-0200,FR-0100,0,FR-0100
153167,DC-4400,RC-1700,0,NH-0400
153219,DC-4400,DD-1600,0,CC-4400
153246,DC-4400,CC-4400,0,
153286,SM-3200,DD-1500,0,
153462,BE-0600,RT-1200,0,
153489,MH-1600,KR-1100,0,JD-1775
153503,KR-0600,WW-0700,0,
153562,RS-3500,TH-2200,0,
153650,BJ-1400,NB-0100,0,KG-0400
153835,SM-2400,JH-3400,0,HD-0400
153850,RH-2600,AA-2000,0,DD-0100
153864,BL-0600,KB-1700,0,KB-2400
153924,QC-0100,QC-0100,0,
154041,TB-2300,DK-1000,0,EE-0200
154074,TL-0500,,0,
154129,JW-4600,,0,
154176,AR-0200,SM-3100,0,DC-0600
154183,JM-4700,JM-4700,0,
154365,MB-4800,KK-0700,0,RM-3000
154415,SM-2400,KM-0500,2,BS-1500
154428,SM-2400,SM-2400,0,
154449,TJ-1100,JS-0900,0,
154514,DJ-1800,TM-1500,0,KC-0500
154630,MH-1600,TS-3500,7,TS-3500
154651,CT-0100,KL-1500,24,AS-1000
154670,AW-2100,AW-2100,0,
154721,KL-1500,JM-0500,0,
154722,JL-1400,DR-2100,3,RG-1200
154733,MS-5400,RL-0600,1,RL-0600
154836,BM-3600,BM-3600,0,
154854,EJ-0200,LF-0300,3,TM-1900
154903,AM-2700,RD-0800,0,LM-1300
154978,KH-2100,RT-1900,0,JG-1300
154999,JJ-0200,JF-0500,0,
155017,JW-2500,BA-0300,2,
155074,JJ-0200,KC-1100,0,ML-2300
155112,RS-1400,RW-3100,0,BJ-0700
155315,CC-3300,CC-3300,0,HH-0300
155332,CC-1400,SE-0100,0,TP-2300
155436,MK-1100,MK-1100,0,
155566,ND-0100,DD-2600,0,
155645,EB-1700,BJ-1300,0,BJ-1300
155724,TB-2300,JF-2700,33,KW-2400
155735,TB-2300,TB-2300,0,
155828,DH-0600,QC-0300,0,
155988,DC-4400,MB-2400,0,RP-1600
156036,MW-2900,DB-2800,44,DB-2800
156102,RS-3500,,0,
156126,FT-0100,AB-1000,0,ML-1800
156297,AB-2900,TV-0200,0,
156317,JH-5200,,0,LS-0800
156337,AB-2900,NK-0300,0,NW-0200
156364,JP-1300,NK-0300,0,IR-0200
156517,JK-1500,AD-1200,0,MW-1500
156737,KN-0300,ZF-0100,0,
156788,PJ-0300,JM-3500,0,
156812,KC-2000,SQ-0100,0,
156833,JW-0100,JW-0100,0,
156843,KM-0900,WA-0200,0,JH-2000
156871,KC-2000,KC-2000,0,WS-0100
156878,KC-2000,CD-0400,0,SR-0600
156884,RB-1100,MS-5300,0,JH-2000
156923,JW-0100,BJ-1400,0,
156928,TB-0400,TB-0400,0,WS-0100
156939,JL-3400,JL-3400,0,DD-1400
156948,CD-0100,,0,
156964,DR-3300,SW-2100,0,TH-1300
156965,RW-2600,TN-0400,0,EE-0200
156977,CR-1500,TB-3700,0,
157038,QC-0100,JT-0900,34,AO-0300
157057,DR-3300,LC-0200,0,AF-1400
157167,SB-1900,SB-1900,0,HN-0200
157177,JH-1700,JH-1700,0,
157232,JH-1700,SM-1500,0,AK-0100
157237,JW-0400,TH-2200,0,DB-2800
157249,BF-0100,DW-2800,0,BW-0300
157330,AW-2100,OB-0300,0,JE-0600
157341,AW-2100,JE-0600,0,
157436,MS-3100,TT-0400,0,SR-0200
157488,BW-1000,MC-0100,0,KM-0300
157557,JD-1400,DW-0400,0,NW-0200
157691,BM-0700,LF-0100,0,
157740,JB-3800,AB-3300,0,MH-2100
157814,TB-0200,TB-0200,0,EJ-0700
157827,AR-1700,KR-0800,0,JB-2600
157850,DD-0400,DD-0400,0,JB-4100
157912,BJ-1300,BJ-1300,0,
157932,PM-0200,DK-0900,4,MV-0400
157976,TW-2100,,0,
158003,TB-2300,PP-0300,0,MW-0800
158009,JA-1900,DW-4700,0,LT-0900
158021,PM-0200,PM-0200,0,
158068,KF-0200,RB-3000,0,MW-0800
158076,TB-2300,,0,
158101,KC-2000,KC-2000,0,TS-2900
158152,KC-2000,AS-0400,0,
158167,NC-0200,NC-0200,0,
158201,DB-2600,TH-1400,0,
158269,CG-0400,,0,KK-0400
158339,TW-1600,DS-3200,0,NF-0200
158388,JP-3400,KH-1600,0,LW-0200
158412,RM-4300,AW-1600,0,MF-0200
158423,PB-1000,,0,AH-2000
158494,CB-0900,JT-2700,0,BS-2000
158496,IT-0100,IT-0100,0,
158548,IT-0100,IT-0100,0,
158706,TG-1600,DW-4000,0,AD-1200
158714,DF-1300,GS-1300,0,
158793,KH-2100,CB-3300,0,RT-1200
158815,DS-0300,RM-4700,0,RT-1200
158901,TD-1400,MM-5300,0,AD-0300
159034,DC-4400,AW-1300,90,LL-1000
159064,DC-4400,,0,LL-1000
159076,RM-5000,TJ-0500,0,DL-1400
159124,TH-0900,TH-0900,0,
159176,TH-0900,AA-1200,25,CG-1800
159246,LC-0800,DH-4100,2,
159298,KB-1700,TW-0500,0,DB-4200
159342,JS-4400,,0,TW-0500
159431,SM-2400,JM-2200,0,
159453,SM-2400,SM-2400,0,
159559,JL-1400,DC-2200,0,RB-1700
159569,AW-2100,AW-2100,0,
159572,PW-0400,CW-2400,0,
159618,CT-0100,LB-1000,0,
159630,JK-1500,BB-1700,0,AT-0400
159656,JK-1500,TS-3500,0,TS-3500
159705,JK-1500,PB-0600,0,PB-0600
159749,CP-0900,CP-0900,0,AS-0400
159760,DB-2600,SG-0400,0,VH-0300
159801,KS-2700,KS-2700,0,
159845,TH-1400,SG-0300,0,CM-1800
159852,JB-7800,MW-2600,0,SG-0300
159987,TG-1600,WS-0400,0,BB-2000
160028,SB-1900,ZM-0300,33,ZM-0300
160062,TH-2200,DB-2800,0,
160091,DF-1300,JG-2200,10,JH-0300
160121,ED-0900,ED-0900,0,
160231,JA-3100,TM-0300,0,DM-0300
160293,BF-0100,AG-1600,0,
160330,DC-1900,KG-0400,0,HN-0200
160363,TH-2000,DC-3700,10,JH-3400
160448,DR-0200,DD-0100,0,MP-1000
160449,LT-0500,LT-0500,0,
160463,FT-0100,,0,
160514,DR-0200,TH-2000,0,RM-3800
160524,MB-2000,MB-2000,0,
